donacion_id,fecha,tipo_donante,item_id,nombre_item,categoria,unidad_medida,cantidad_donada,valor_estimado_soles,campania
DON04309,2024-12-20,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,19,327.23,Navidad
DON04310,2024-12-31,Persona natural,ITM014,Jabón líquido,higiene,litro,6,129.45,Navidad
DON04311,2024-12-07,Empresa,ITM017,Detergente,higiene,kg,34,500.21,Navidad
DON04312,2024-12-12,Persona natural,ITM014,Jabón líquido,higiene,litro,5,45.99,Navidad
DON04313,2024-12-21,Campaña digital,ITM017,Detergente,higiene,kg,14,162.05,Navidad
DON04314,2024-12-27,Universidad,ITM016,Toallas húmedas,higiene,paquete,11,123.84,Navidad
DON04315,2024-12-30,Persona natural,ITM016,Toallas húmedas,higiene,paquete,5,62.26,Navidad
DON04316,2024-12-28,Empresa,ITM015,Pañales,higiene,unidad,39,427.54,Navidad
DON04317,2024-12-06,Universidad,ITM016,Toallas húmedas,higiene,paquete,14,212.83,Navidad
DON04318,2024-12-16,Persona natural,ITM017,Detergente,higiene,kg,6,89.56,Navidad
DON04319,2024-12-19,ONG,ITM013,Papel higiénico,higiene,rollo,38,492.76,Navidad
DON04320,2024-12-18,Persona natural,ITM018,Alcohol en gel,higiene,unidad,4,50.47,Navidad
DON04321,2024-12-30,Persona natural,ITM016,Toallas húmedas,higiene,paquete,10,113.97,Navidad
DON04322,2024-12-15,Persona natural,ITM015,Pañales,higiene,unidad,6,74.8,Navidad
DON04323,2024-12-16,Persona natural,ITM016,Toallas húmedas,higiene,paquete,9,143.34,Navidad
DON04324,2024-12-21,Iglesia/Comunidad,ITM015,Pañales,higiene,unidad,14,187.59,Navidad
DON04325,2024-12-31,Iglesia/Comunidad,ITM017,Detergente,higiene,kg,11,134.89,Navidad
DON04326,2024-12-24,Persona natural,ITM015,Pañales,higiene,unidad,8,124.01,Navidad
DON04327,2024-12-13,Persona natural,ITM017,Detergente,higiene,kg,5,77.51,Navidad
DON04328,2024-12-26,Empresa,ITM017,Detergente,higiene,kg,27,299.69,Navidad
DON04329,2024-12-10,Persona natural,ITM014,Jabón líquido,higiene,litro,6,93.89,Navidad
DON04330,2024-12-17,Empresa,ITM013,Papel higiénico,higiene,rollo,23,242.01,Navidad
DON04331,2024-12-13,Persona natural,ITM013,Papel higiénico,higiene,rollo,4,67.51,Navidad
DON04332,2024-12-14,Universidad,ITM016,Toallas húmedas,higiene,paquete,11,156.81,Navidad
DON04333,2024-12-26,Persona natural,ITM016,Toallas húmedas,higiene,paquete,5,67.96,Navidad
DON04334,2024-12-30,ONG,ITM014,Jabón líquido,higiene,litro,34,411.98,Navidad
DON04335,2024-12-29,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,13,187.45,Navidad
DON04336,2024-12-04,Empresa,ITM013,Papel higiénico,higiene,rollo,28,415.01,Navidad
DON04337,2024-12-03,Campaña digital,ITM018,Alcohol en gel,higiene,unidad,23,347.74,Navidad
DON04338,2024-12-12,Persona natural,ITM016,Toallas húmedas,higiene,paquete,13,210.63,Navidad
DON04339,2024-12-08,Persona natural,ITM017,Detergente,higiene,kg,7,97.81,Navidad
DON04340,2024-12-30,Persona natural,ITM015,Pañales,higiene,unidad,4,49.27,Navidad
DON04341,2024-12-09,Campaña digital,ITM014,Jabón líquido,higiene,litro,12,158.57,Navidad
DON04342,2024-12-16,Persona natural,ITM014,Jabón líquido,higiene,litro,5,86.13,Navidad
DON04343,2024-12-27,Persona natural,ITM014,Jabón líquido,higiene,litro,2,33.71,Navidad
DON04344,2024-12-23,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,13,166.7,Navidad
DON04345,2024-12-25,Campaña digital,ITM015,Pañales,higiene,unidad,34,476.03,Navidad
DON04346,2024-12-25,Persona natural,ITM016,Toallas húmedas,higiene,paquete,7,77.33,Navidad
DON04347,2024-12-23,Empresa,ITM016,Toallas húmedas,higiene,paquete,29,350.96,Navidad
DON04348,2024-12-26,ONG,ITM014,Jabón líquido,higiene,litro,19,285.77,Navidad
DON04349,2024-12-04,Persona natural,ITM016,Toallas húmedas,higiene,paquete,8,86.0,Navidad
DON04350,2024-12-03,Persona natural,ITM017,Detergente,higiene,kg,7,144.6,Navidad
DON04351,2024-12-19,Campaña digital,ITM013,Papel higiénico,higiene,rollo,22,299.09,Navidad
DON04352,2024-12-24,Persona natural,ITM015,Pañales,higiene,unidad,8,110.7,Navidad
DON04353,2024-12-12,Persona natural,ITM015,Pañales,higiene,unidad,6,78.75,Navidad
DON04354,2024-12-07,Persona natural,ITM018,Alcohol en gel,higiene,unidad,3,42.52,Navidad
DON04355,2024-12-05,Campaña digital,ITM016,Toallas húmedas,higiene,paquete,20,277.7,Navidad
DON04356,2024-12-19,Empresa,ITM017,Detergente,higiene,kg,86,1570.96,Navidad
DON04357,2024-12-27,Empresa,ITM015,Pañales,higiene,unidad,80,1146.28,Navidad
DON04358,2024-12-15,Persona natural,ITM018,Alcohol en gel,higiene,unidad,9,107.8,Navidad
DON04359,2024-12-05,Empresa,ITM017,Detergente,higiene,kg,62,1033.7,Navidad
DON04360,2024-12-24,Empresa,ITM014,Jabón líquido,higiene,litro,47,615.1,Navidad
DON04361,2024-12-05,Persona natural,ITM017,Detergente,higiene,kg,6,68.65,Navidad
DON04362,2024-12-03,Empresa,ITM014,Jabón líquido,higiene,litro,68,1089.17,Navidad
DON04363,2024-12-01,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,10,157.01,Navidad
DON04364,2024-12-18,Persona natural,ITM013,Papel higiénico,higiene,rollo,10,97.74,Navidad
DON04365,2024-12-03,Empresa,ITM017,Detergente,higiene,kg,32,491.75,Navidad
DON04366,2024-12-05,Persona natural,ITM014,Jabón líquido,higiene,litro,7,95.66,Navidad
DON04367,2024-12-10,Campaña digital,ITM017,Detergente,higiene,kg,10,122.17,Navidad
DON04368,2024-12-01,Empresa,ITM015,Pañales,higiene,unidad,40,619.07,Navidad
DON04369,2024-12-02,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,7,106.02,Navidad
DON04370,2024-12-13,Persona natural,ITM014,Jabón líquido,higiene,litro,6,83.62,Navidad
DON04371,2024-12-23,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,39,1139.98,Navidad
DON04372,2024-12-02,Empresa,ITM021,Gasas estériles,insumos_medicos,paquete,20,715.98,Navidad
DON04373,2024-12-12,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,8,272.11,Navidad
DON04374,2024-12-18,Iglesia/Comunidad,ITM024,Antiséptico,insumos_medicos,litro,22,692.08,Navidad
DON04375,2024-12-25,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,13,400.9,Navidad
DON04376,2024-12-08,Iglesia/Comunidad,ITM023,Baja lenguas,insumos_medicos,unidad,13,365.03,Navidad
DON04377,2024-12-12,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,5,154.53,Navidad
DON04378,2024-12-30,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,15,501.36,Navidad
DON04379,2024-12-18,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,5,141.93,Navidad
DON04380,2024-12-08,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,59,1508.62,Navidad
DON04381,2024-12-18,Campaña digital,ITM028,Algodón,insumos_medicos,paquete,19,577.64,Navidad
DON04382,2024-12-08,Persona natural,ITM028,Algodón,insumos_medicos,paquete,4,130.4,Navidad
DON04383,2024-12-14,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,7,226.33,Navidad
DON04384,2024-12-24,Universidad,ITM027,Jeringas descartables,insumos_medicos,unidad,24,961.72,Navidad
DON04385,2024-12-21,Empresa,ITM028,Algodón,insumos_medicos,paquete,32,1156.92,Navidad
DON04386,2024-12-12,Empresa,ITM028,Algodón,insumos_medicos,paquete,24,641.81,Navidad
DON04387,2024-12-29,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,19,726.11,Navidad
DON04388,2024-12-24,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,4,133.57,Navidad
DON04389,2024-12-21,Universidad,ITM028,Algodón,insumos_medicos,paquete,24,646.86,Navidad
DON04390,2024-12-29,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,79,2396.48,Navidad
DON04391,2024-12-17,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,12,350.31,Navidad
DON04392,2024-12-26,Empresa,ITM026,Clorhexidina,insumos_medicos,frasco,32,849.87,Navidad
DON04393,2024-12-15,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,7,225.01,Navidad
DON04394,2024-12-10,ONG,ITM023,Baja lenguas,insumos_medicos,unidad,21,710.7,Navidad
DON04395,2024-12-26,ONG,ITM024,Antiséptico,insumos_medicos,litro,32,673.89,Navidad
DON04396,2024-12-29,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,23,875.43,Navidad
DON04397,2024-12-21,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,22,695.31,Navidad
DON04398,2024-12-01,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,7,258.11,Navidad
DON04399,2024-12-18,Campaña digital,ITM020,Guantes descartables,insumos_medicos,par,13,324.93,Navidad
DON04400,2024-12-08,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,20,763.23,Navidad
DON04401,2024-12-13,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,7,292.08,Navidad
DON04402,2024-12-22,Campaña digital,ITM022,Termómetros digitales,insumos_medicos,unidad,17,497.84,Navidad
DON04403,2024-12-18,Universidad,ITM021,Gasas estériles,insumos_medicos,paquete,27,902.36,Navidad
DON04404,2024-12-16,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,5,188.15,Navidad
DON04405,2024-12-27,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,7,212.59,Navidad
DON04406,2024-12-21,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,24,776.29,Navidad
DON04407,2024-12-02,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,6,132.09,Navidad
DON04408,2024-12-24,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,4,177.3,Navidad
DON04409,2024-12-25,ONG,ITM022,Termómetros digitales,insumos_medicos,unidad,40,1191.03,Navidad
DON04410,2024-12-03,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,13,425.95,Navidad
DON04411,2024-12-24,Campaña digital,ITM027,Jeringas descartables,insumos_medicos,unidad,35,1255.51,Navidad
DON04412,2024-12-31,Universidad,ITM021,Gasas estériles,insumos_medicos,paquete,33,924.38,Navidad
DON04413,2024-12-02,ONG,ITM021,Gasas estériles,insumos_medicos,paquete,33,1141.29,Navidad
DON04414,2024-12-29,Campaña digital,ITM025,Vendas,insumos_medicos,unidad,23,805.49,Navidad
DON04415,2024-12-12,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,3,98.47,Navidad
DON04416,2024-12-13,ONG,ITM020,Guantes descartables,insumos_medicos,par,17,605.55,Navidad
DON04417,2024-12-23,Persona natural,ITM028,Algodón,insumos_medicos,paquete,6,169.73,Navidad
DON04418,2024-12-11,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,3,111.3,Navidad
DON04419,2024-12-17,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,26,710.8,Navidad
DON04420,2024-12-27,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,3,107.07,Navidad
DON04421,2024-12-12,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,7,222.16,Navidad
DON04422,2024-12-23,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,17,523.74,Navidad
DON04423,2024-12-25,Universidad,ITM022,Termómetros digitales,insumos_medicos,unidad,27,919.58,Navidad
DON04424,2024-12-26,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,10,249.02,Navidad
DON04425,2024-12-25,ONG,ITM028,Algodón,insumos_medicos,paquete,44,1217.45,Navidad
DON04426,2024-12-22,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,6,159.81,Navidad
DON04427,2024-12-19,ONG,ITM024,Antiséptico,insumos_medicos,litro,45,1750.48,Navidad
DON04428,2024-12-26,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,6,205.07,Navidad
DON04429,2024-12-18,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,5,151.28,Navidad
DON04430,2024-12-02,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,16,448.81,Navidad
DON04431,2024-12-07,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,11,544.81,Navidad
DON04432,2024-12-22,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,3022.74,Navidad
DON04433,2024-12-20,Campaña digital,ITM029,Suero oral,medicamentos_soporte,sobre,20,1072.78,Navidad
DON04434,2024-12-17,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,8,419.82,Navidad
DON04435,2024-12-03,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,25,1183.38,Navidad
DON04436,2024-12-14,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,1914.22,Navidad
DON04437,2024-12-04,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,10,781.98,Navidad
DON04438,2024-12-11,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,26,1414.98,Navidad
DON04439,2024-12-20,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,13,877.28,Navidad
DON04440,2024-12-04,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,8,580.26,Navidad
DON04441,2024-12-30,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,15,905.82,Navidad
DON04442,2024-12-12,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,31,1853.16,Navidad
DON04443,2024-12-17,Universidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,18,1166.33,Navidad
DON04444,2024-12-10,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,3,164.66,Navidad
DON04445,2024-12-04,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,28,1755.73,Navidad
DON04446,2024-12-16,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,64,5046.57,Navidad
DON04447,2024-12-19,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,27,1895.78,Navidad
DON04448,2024-12-15,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,29,2121.98,Navidad
DON04449,2024-12-28,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,392.4,Navidad
DON04450,2024-12-14,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,13,649.98,Navidad
DON04451,2024-12-13,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,8,456.6,Navidad
DON04452,2024-12-08,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,9,597.72,Navidad
DON04453,2024-12-26,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,31,1926.63,Navidad
DON04454,2024-12-29,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,16,1105.19,Navidad
DON04455,2024-12-17,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,10,506.08,Navidad
DON04456,2024-12-24,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,40,3040.81,Navidad
DON04457,2024-12-18,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,7,502.8,Navidad
DON04458,2024-12-13,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,38,2067.18,Navidad
DON04459,2024-12-20,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,29,1833.47,Navidad
DON04460,2024-12-29,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,346.28,Navidad
DON04461,2024-12-20,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,14,762.78,Navidad
DON04462,2024-12-02,Campaña digital,ITM029,Suero oral,medicamentos_soporte,sobre,17,983.87,Navidad
DON04463,2024-12-29,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,468.34,Navidad
DON04464,2024-12-19,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,22,1570.57,Navidad
DON04465,2024-12-24,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,21,1080.47,Navidad
DON04466,2024-12-13,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,14,703.17,Navidad
DON04467,2024-12-14,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,25,1745.07,Navidad
DON04468,2024-12-10,Universidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,14,814.67,Navidad
DON04469,2025-01-04,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,10,97.18,Regular
DON04470,2025-01-27,ONG,ITM005,Aceite vegetal,alimentos,litro,30,269.65,Regular
DON04471,2025-01-31,Persona natural,ITM004,Menestras,alimentos,kg,5,43.25,Emergencia
DON04472,2025-01-26,Persona natural,ITM005,Aceite vegetal,alimentos,litro,6,53.27,Regular
DON04473,2025-01-29,Persona natural,ITM002,Avena,alimentos,kg,9,79.47,Regular
DON04474,2025-01-17,Persona natural,ITM003,Leche evaporada,alimentos,lata,4,39.34,Regular
DON04475,2025-01-28,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,7,38.82,Regular
DON04476,2025-01-27,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,44,408.56,Regular
DON04477,2025-01-14,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,4,32.26,Regular
DON04478,2025-01-08,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,24,182.76,Regular
DON04479,2025-01-31,ONG,ITM004,Menestras,alimentos,kg,19,142.27,Regular
DON04480,2025-01-22,Campaña digital,ITM011,Agua embotellada,alimentos,litro,17,155.22,Regular
DON04481,2025-01-03,Persona natural,ITM002,Avena,alimentos,kg,7,53.43,Regular
DON04482,2025-01-08,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,9,91.66,Emergencia
DON04483,2025-01-27,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,7,54.65,Regular
DON04484,2025-01-10,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,12,86.29,Regular
DON04485,2025-01-05,ONG,ITM005,Aceite vegetal,alimentos,litro,34,258.72,Regular
DON04486,2025-01-29,Persona natural,ITM004,Menestras,alimentos,kg,7,60.91,Regular
DON04487,2025-01-05,Persona natural,ITM006,Fideos,alimentos,kg,3,20.68,Regular
DON04488,2025-01-12,Persona natural,ITM004,Menestras,alimentos,kg,4,38.46,Regular
DON04489,2025-01-17,Empresa,ITM009,Suplemento nutricional,alimentos,unidad,65,527.92,Regular
DON04490,2025-01-09,Persona natural,ITM005,Aceite vegetal,alimentos,litro,5,37.15,Regular
DON04491,2025-01-28,Empresa,ITM010,Frutas,alimentos,kg,46,462.53,Regular
DON04492,2025-01-10,Empresa,ITM002,Avena,alimentos,kg,37,248.49,Regular
DON04493,2025-01-22,Empresa,ITM010,Frutas,alimentos,kg,30,267.0,Regular
DON04494,2025-01-06,ONG,ITM003,Leche evaporada,alimentos,lata,25,200.55,Regular
DON04495,2025-01-03,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,12,123.06,Regular
DON04496,2025-01-29,Campaña digital,ITM005,Aceite vegetal,alimentos,litro,25,183.28,Regular
DON04497,2025-01-08,Iglesia/Comunidad,ITM012,Ensure pediátrico,alimentos,unidad,7,52.38,Regular
DON04498,2025-01-09,Persona natural,ITM002,Avena,alimentos,kg,10,70.32,Regular
DON04499,2025-01-23,Persona natural,ITM003,Leche evaporada,alimentos,lata,10,75.47,Regular
DON04500,2025-01-06,Iglesia/Comunidad,ITM004,Menestras,alimentos,kg,22,155.71,Regular
DON04501,2025-01-30,Persona natural,ITM011,Agua embotellada,alimentos,litro,4,26.94,Regular
DON04502,2025-01-04,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,15,121.51,Regular
DON04503,2025-01-10,Persona natural,ITM002,Avena,alimentos,kg,7,66.54,Regular
DON04504,2025-01-16,Empresa,ITM001,Arroz,alimentos,kg,67,436.94,Regular
DON04505,2025-01-18,Empresa,ITM002,Avena,alimentos,kg,51,404.17,Regular
DON04506,2025-01-15,ONG,ITM006,Fideos,alimentos,kg,43,338.61,Regular
DON04507,2025-01-09,Persona natural,ITM006,Fideos,alimentos,kg,7,70.49,Regular
DON04508,2025-01-29,Campaña digital,ITM010,Frutas,alimentos,kg,20,181.17,Regular
DON04509,2025-01-30,Persona natural,ITM011,Agua embotellada,alimentos,litro,7,72.74,Regular
DON04510,2025-01-11,Iglesia/Comunidad,ITM008,Galletas nutritivas,alimentos,paquete,4,23.21,Regular
DON04511,2025-01-22,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,6,54.49,Regular
DON04512,2025-01-10,Persona natural,ITM011,Agua embotellada,alimentos,litro,9,84.84,Regular
DON04513,2025-01-09,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,19,173.77,Regular
DON04514,2025-01-22,Campaña digital,ITM001,Arroz,alimentos,kg,17,149.0,Regular
DON04515,2025-01-21,Empresa,ITM005,Aceite vegetal,alimentos,litro,32,323.37,Regular
DON04516,2025-01-16,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,15,106.32,Regular
DON04517,2025-01-27,Persona natural,ITM004,Menestras,alimentos,kg,7,58.4,Regular
DON04518,2025-01-31,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,2,17.92,Regular
DON04519,2025-01-14,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,4,34.46,Regular
DON04520,2025-01-28,Iglesia/Comunidad,ITM001,Arroz,alimentos,kg,10,73.73,Regular
DON04521,2025-01-25,Persona natural,ITM011,Agua embotellada,alimentos,litro,10,79.51,Regular
DON04522,2025-01-02,Universidad,ITM004,Menestras,alimentos,kg,14,107.77,Regular
DON04523,2025-01-20,Empresa,ITM002,Avena,alimentos,kg,58,420.73,Regular
DON04524,2025-01-16,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,17,136.38,Regular
DON04525,2025-01-28,Persona natural,ITM013,Papel higiénico,higiene,rollo,3,20.26,Regular
DON04526,2025-01-17,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,12,99.51,Regular
DON04527,2025-01-09,ONG,ITM013,Papel higiénico,higiene,rollo,25,169.97,Regular
DON04528,2025-01-02,Universidad,ITM017,Detergente,higiene,kg,12,80.73,Regular
DON04529,2025-01-01,Empresa,ITM018,Alcohol en gel,higiene,unidad,41,344.74,Regular
DON04530,2025-01-24,ONG,ITM017,Detergente,higiene,kg,24,155.85,Regular
DON04531,2025-01-20,Campaña digital,ITM014,Jabón líquido,higiene,litro,10,55.73,Regular
DON04532,2025-01-14,Persona natural,ITM013,Papel higiénico,higiene,rollo,6,44.9,Regular
DON04533,2025-01-21,ONG,ITM015,Pañales,higiene,unidad,23,169.74,Regular
DON04534,2025-01-28,Empresa,ITM015,Pañales,higiene,unidad,33,211.34,Regular
DON04535,2025-01-02,Empresa,ITM014,Jabón líquido,higiene,litro,29,179.98,Regular
DON04536,2025-01-13,Iglesia/Comunidad,ITM017,Detergente,higiene,kg,24,188.82,Regular
DON04537,2025-01-01,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,34.3,Regular
DON04538,2025-01-17,Empresa,ITM017,Detergente,higiene,kg,29,215.65,Regular
DON04539,2025-01-25,Persona natural,ITM016,Toallas húmedas,higiene,paquete,10,73.92,Regular
DON04540,2025-01-13,Empresa,ITM013,Papel higiénico,higiene,rollo,41,252.62,Regular
DON04541,2025-01-10,ONG,ITM014,Jabón líquido,higiene,litro,21,178.87,Regular
DON04542,2025-01-04,Empresa,ITM016,Toallas húmedas,higiene,paquete,34,192.97,Regular
DON04543,2025-01-19,Persona natural,ITM017,Detergente,higiene,kg,8,45.43,Regular
DON04544,2025-01-25,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,26,220.83,Regular
DON04545,2025-01-10,Universidad,ITM016,Toallas húmedas,higiene,paquete,27,176.49,Regular
DON04546,2025-01-29,Iglesia/Comunidad,ITM015,Pañales,higiene,unidad,14,86.35,Regular
DON04547,2025-01-22,Empresa,ITM014,Jabón líquido,higiene,litro,55,425.44,Regular
DON04548,2025-01-04,Empresa,ITM015,Pañales,higiene,unidad,61,348.44,Regular
DON04549,2025-01-23,Persona natural,ITM018,Alcohol en gel,higiene,unidad,9,61.82,Regular
DON04550,2025-01-13,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,11,58.09,Regular
DON04551,2025-01-30,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,29.37,Regular
DON04552,2025-01-12,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,29.65,Regular
DON04553,2025-01-02,Empresa,ITM013,Papel higiénico,higiene,rollo,35,198.87,Regular
DON04554,2025-01-08,Universidad,ITM019,Mascarillas,insumos_medicos,unidad,25,367.51,Regular
DON04555,2025-01-03,Campaña digital,ITM026,Clorhexidina,insumos_medicos,frasco,12,220.66,Regular
DON04556,2025-01-27,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,6,109.07,Regular
DON04557,2025-01-13,ONG,ITM019,Mascarillas,insumos_medicos,unidad,34,515.37,Regular
DON04558,2025-01-07,Empresa,ITM020,Guantes descartables,insumos_medicos,par,26,431.66,Regular
DON04559,2025-01-17,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,3,49.11,Regular
DON04560,2025-01-30,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,27,391.77,Regular
DON04561,2025-01-30,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,8,128.12,Regular
DON04562,2025-01-11,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,4,74.75,Regular
DON04563,2025-01-12,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,7,87.3,Regular
DON04564,2025-01-27,Iglesia/Comunidad,ITM026,Clorhexidina,insumos_medicos,frasco,18,224.05,Regular
DON04565,2025-01-22,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,11,142.2,Regular
DON04566,2025-01-05,ONG,ITM024,Antiséptico,insumos_medicos,litro,43,656.98,Regular
DON04567,2025-01-19,Campaña digital,ITM027,Jeringas descartables,insumos_medicos,unidad,16,337.78,Regular
DON04568,2025-01-24,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,8,149.09,Regular
DON04569,2025-01-15,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,9,110.94,Regular
DON04570,2025-01-27,ONG,ITM028,Algodón,insumos_medicos,paquete,32,419.68,Regular
DON04571,2025-01-01,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,34,614.15,Regular
DON04572,2025-01-06,ONG,ITM024,Antiséptico,insumos_medicos,litro,17,341.8,Regular
DON04573,2025-01-05,Campaña digital,ITM027,Jeringas descartables,insumos_medicos,unidad,24,242.77,Regular
DON04574,2025-01-06,Iglesia/Comunidad,ITM021,Gasas estériles,insumos_medicos,paquete,22,343.33,Regular
DON04575,2025-01-07,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,4,74.81,Emergencia
DON04576,2025-01-26,Persona natural,ITM025,Vendas,insumos_medicos,unidad,8,114.01,Regular
DON04577,2025-01-09,Campaña digital,ITM025,Vendas,insumos_medicos,unidad,11,151.9,Emergencia
